participant_id,best_nll,best_initial_guess,best_parameters,total_nll,AIC,BIC
1,106.01507941586877,"[4.69371867333034, 0.03871260197942813]",[0.54336945 0.09877493],106.01507941586877,216.03015883173754,223.07308066746202
2,126.72637404095006,"[0.26333004400014315, 0.5354929237820645]",[3.03437912 0.86878943],126.72637404095006,257.45274808190015,264.49566991762464
3,117.70092266635152,"[1.7032539020388668, 0.6486802843072169]",[0.14100919 0.02313627],117.70092266635152,239.40184533270303,246.44476716842752
4,129.38941245331787,"[0.9021495051163244, 0.013150633924116424]",[0.6214606  0.15963986],129.38941245331787,262.77882490663575,269.82174674236023
5,84.49805668956273,"[0.5624697973860505, 0.8408484717172845]",[1.14961316 0.20546474],84.49805668956273,172.99611337912546,180.03903521484995
6,88.85556948990688,"[1.1870458460187745, 0.5073856216260538]",[1.93903308 0.45078338],88.85556948990688,181.71113897981377,188.75406081553825
7,90.44781490155948,"[1.675401727452051, 0.27671751633672614]",[0.74095815 0.12979124],90.44781490155948,184.89562980311896,191.93855163884345
8,84.80925380530594,"[0.09513757130452734, 0.27476064318120025]",[0.44983863 0.0532396 ],84.80925380530594,173.61850761061189,180.66142944633637
9,63.26357449760902,"[4.405225437593041, 0.6625435950512768]",[0.3369862  0.03359184],63.26357449760902,130.52714899521806,137.57007083094254
10,115.86432750930095,"[2.294081545385351, 0.6223457647689394]",[1.06295125 0.23498908],115.86432750930095,235.7286550186019,242.77157685432638
11,60.99353840246661,"[1.23306403819297, 0.15821564667603086]",[1.26985144 0.19948037],60.99353840246661,125.98707680493322,133.0299986406577
12,121.91527357745939,"[1.3142123684491933, 0.8045404524305153]",[0.22134605 0.0396722 ],121.91527357745939,247.83054715491878,254.87346899064326
13,88.91599034783816,"[1.2175862702587084, 0.9170609771843218]",[1.8701291 0.4403438],88.91599034783816,181.83198069567632,188.8749025314008
14,119.31743386903266,"[1.9821051943988885, 0.07800238828401766]",[1.25852849 0.34074167],119.31743386903266,242.6348677380653,249.6777895737898
15,119.38412729189848,"[4.879610413559733, 0.4006360623809725]",[0.95071914 0.23041624],119.38412729189848,242.76825458379696,249.81117641952144
16,74.82871908608176,"[1.3284245012918796, 0.6902705034567493]",[2.16788091 0.46636418],74.82871908608176,153.65743817216352,160.700360007888
17,98.57613556444844,"[3.128869391484691, 0.19869996759615643]",[0.75793672 0.14510418],98.57613556444844,201.15227112889687,208.19519296462136
18,29.35254524678869,"[3.187344545780955, 0.16685838402146766]",[0.5517539  0.02779511],29.35254524678869,62.70509049357738,69.74801232930187
19,160.58980701765537,"[2.7429843289369638, 0.08464833797306708]",[0.22017924 0.07844806],160.58980701765537,325.17961403531075,332.22253587103523
20,162.1964778777834,"[1.051797528996497, 0.6821377681432805]",[0.55612234 0.25429794],162.1964778777834,328.3929557555668,335.4358775912913
21,81.32390812467091,"[2.7858077868635576, 0.9810977274375682]",[0.20359671 0.02066288],81.32390812467091,166.64781624934182,173.6907380850663
22,80.57258212992589,"[4.322703109912731, 0.09793136569152334]",[1.17619392 0.21604753],80.57258212992589,165.14516425985178,172.18808609557627
23,161.16439058173324,"[3.5665885120123404, 0.04591200575043887]",[0.11991323 0.03353536],161.16439058173324,326.3287811634665,333.371702999191
24,73.55691192607212,"[2.991050709598962, 0.4628351107592838]",[1.54292682 0.30287964],73.55691192607212,151.11382385214424,158.15674568786872
25,113.48466947629451,"[0.9207888500005375, 0.2769922505984428]",[0.43266761 0.0856937 ],113.48466947629451,230.96933895258903,238.0122607883135
26,92.156342970233,"[1.088919889400442, 0.5921628398231618]",[0.59249478 0.10176567],92.156342970233,188.312685940466,195.35560777619048
27,42.8192571995259,"[0.3354668371372154, 0.6062230262734914]",[1.18398313 0.13588983],42.8192571995259,89.6385143990518,96.6814362347763
28,98.67521451346596,"[4.0494173139423415, 0.7986482013394538]",[0.16848339 0.01862282],98.67521451346596,201.35042902693192,208.3933508626564
29,18.714973875118517,"[4.721497720498136, 0.1285838057147028]",[4.72149772 0.12858381],18.714973875118517,41.429947750237034,48.472869585961526
30,68.94596217944091,"[0.8442813434741209, 0.913583260214912]",[0.84033089 0.12009623],68.94596217944091,141.89192435888182,148.9348461946063
31,120.70461186504744,"[1.6910776887224785, 0.3349064241684459]",[0.1425264  0.01948094],120.70461186504744,245.40922373009488,252.45214556581936
32,68.10296781226404,"[1.7656493061967196, 0.6846386843413554]",[0.62259211 0.08551065],68.10296781226404,140.20593562452808,147.24885746025257
33,80.93526187190714,"[1.0125154163646624, 0.9134241043740684]",[1.73407221 0.36323803],80.93526187190714,165.8705237438143,172.91344557953877
34,70.8640388332449,"[0.4507956120062626, 0.13814414977980458]",[1.31910257 0.25445574],70.8640388332449,145.7280776664898,152.7709995022143
35,78.64256162078671,"[0.11847754182012031, 0.7377240872764319]",[0.89549582 0.15727283],78.64256162078671,161.28512324157342,168.3280450772979
36,64.70054501651741,"[4.677417411992413, 0.3182453018836144]",[1.41671286 0.23105745],64.70054501651741,133.40109003303482,140.4440118687593
37,36.195555427288625,"[3.1447090157821873, 0.4875913524957777]",[0.62996022 0.05029642],36.195555427288625,76.39111085457725,83.43403269030173
38,80.57663973760353,"[0.6780435133978194, 0.04183732880075827]",[0.55035786 0.08049055],80.57663973760353,165.15327947520706,172.19620131093154
39,137.12850091581043,"[3.531996828844346, 0.9501721686062831]",[0.60026512 0.11767899],137.12850091581043,278.25700183162087,285.29992366734535
40,92.7704192887666,"[2.199423207160196, 0.188410529732795]",[0.45437838 0.07150828],92.7704192887666,189.5408385775332,196.5837604132577
41,65.50960434663587,"[4.204645239420048, 0.8575579316305488]",[1.31766802 0.22835751],65.50960434663587,135.01920869327174,142.06213052899622
42,75.81876266386591,"[1.3995756097258074, 0.7955133452291565]",[1.26479748 0.23605101],75.81876266386591,155.63752532773182,162.6804471634563
43,45.309668105830696,"[0.8860523180834482, 0.4922884149954907]",[1.53135015 0.22114935],45.309668105830696,94.61933621166139,101.66225804738588
44,76.34856962905883,"[0.16645562759532162, 0.6016790718795544]",[2.01124238 0.4358198 ],76.34856962905883,156.69713925811766,163.74006109384214
45,85.86704778000194,"[3.6127770366952183, 0.35802351528192916]",[2.3185085  0.54548644],85.86704778000194,175.73409556000388,182.77701739572836
46,57.63605831702615,"[3.493167931200834, 0.20570467998087627]",[1.41070407e-01 1.00000000e-04],57.63605831702615,119.2721166340523,126.3150384697768
47,158.03469006722375,"[1.3077026909667042, 0.009010733139445488]",[0.10351561 0.04003339],158.03469006722375,320.0693801344475,327.112301970172
48,73.13331255397698,"[0.27514064931711435, 0.7650861716684806]",[0.91297461 0.15694856],73.13331255397698,150.26662510795396,157.30954694367844
49,73.71014435422256,"[0.13501850357580353, 0.0065016000659851615]",[1.70353589 0.30686139],73.71014435422256,151.42028870844513,158.4632105441696
50,104.82319668642866,"[0.7069372995396354, 0.5692895315209237]",[0.65485107 0.10196458],104.82319668642866,213.64639337285732,220.6893152085818
51,133.40136876554115,"[1.2526078149101314, 0.7814184863518355]",[0.43317698 0.10609182],133.40136876554115,270.8027375310823,277.8456593668068
52,99.05200191296849,"[2.3087584797427296, 0.6519483034244579]",[0.17214742 0.02037316],99.05200191296849,202.10400382593699,209.14692566166147
53,122.13871909868033,"[0.6549815778924345, 0.491587719284599]",[1.10801152 0.29170238],122.13871909868033,248.27743819736065,255.32036003308514
54,113.83336791538923,"[0.8062448237541308, 0.12726910014996087]",[0.55658193 0.13004663],113.83336791538923,231.66673583077846,238.70965766650295
55,151.03389134505204,"[0.38978844057775025, 0.18528213546730637]",[0.12497644 0.02667847],151.03389134505204,306.0677826901041,313.11070452582857
56,109.44147550466593,"[1.6222561917717284, 0.8512729154288807]",[1.23480039 0.28275902],109.44147550466593,222.88295100933186,229.92587284505635
57,97.1836658044055,"[2.357415387780073, 0.33212183792791905]",[1.74002217 0.40492066],97.1836658044055,198.367331608811,205.4102534445355
58,102.06471841545957,"[3.8918656605229405, 0.3181118751454172]",[1.3342252  0.33256151],102.06471841545957,208.12943683091913,215.17235866664362
59,98.7041012945591,"[3.288474654740692, 0.9167883982048471]",[0.41726196 0.07688382],98.7041012945591,201.4082025891182,208.45112442484267
60,95.34813146111703,"[2.5490197787504694, 0.4393794359955992]",[1.26181582 0.27817579],95.34813146111703,194.69626292223407,201.73918475795855
61,133.71938735258792,"[1.0163793155969985, 0.0914841402625559]",[0.59110407 0.09523838],133.71938735258792,271.43877470517583,278.4816965409003
62,97.41189074561662,"[3.7111064035017556, 0.9948752035131857]",[0.45824135 0.06775607],97.41189074561662,198.82378149123323,205.86670332695772
63,110.24216732607668,"[2.5094748123206343, 0.02149217376729558]",[1.4126415  0.33610761],110.24216732607668,224.48433465215336,231.52725648787785
64,127.24676672337912,"[3.900097634787395, 0.39296443442524887]",[3.38948179 0.91756094],127.24676672337912,258.49353344675825,265.53645528248273
65,128.68850327793677,"[2.305358245750899, 0.1437751402118769]",[0.15682882 0.02239008],128.68850327793677,261.37700655587355,268.41992839159803
66,80.67338212175906,"[2.3314131245693295, 0.17449698521272503]",[1.50065092 0.2939081 ],80.67338212175906,165.34676424351812,172.3896860792426
67,157.25086756709342,"[0.018951986766235933, 0.17677232240434645]",[0.23922482 0.10745347],157.25086756709342,318.50173513418684,325.54465696991133
68,153.4572939751673,"[4.184467211651757, 0.3188698219090792]",[0.4016239  0.12301987],153.4572939751673,310.9145879503346,317.95750978605906
69,89.87753339020578,"[0.5520412071463335, 0.20821985160468587]",[0.3916037  0.06243761],89.87753339020578,183.75506678041157,190.79798861613605
70,81.94517856223925,"[3.4671379285059043, 0.227281239622785]",[0.72330494 0.11561513],81.94517856223925,167.8903571244785,174.93327896020298
71,63.73293574159701,"[3.0576130141824365, 0.9082422803420427]",[1.95189572 0.37064635],63.73293574159701,131.465871483194,138.50879331891852
72,84.66866057397681,"[2.311370680119473, 0.16705980464374603]",[1.16626292 0.22150763],84.66866057397681,173.33732114795362,180.3802429836781
73,142.7008169450204,"[0.123576243255966, 0.6093328282891559]",[0.23860333 0.04395675],142.7008169450204,289.4016338900408,296.44455572576527
74,152.19544019844338,"[0.7827364524330482, 0.6847836819731072]",[0.26754838 0.10275513],152.19544019844338,308.39088039688676,315.43380223261124
75,80.67052372435565,"[1.152280568896023, 0.3082359880184536]",[0.79725758 0.12480478],80.67052372435565,165.3410474487113,172.38396928443578
76,40.332880992848295,"[1.2910588319022636, 0.1675668492524042]",[0.36621742 0.02312784],40.332880992848295,84.66576198569659,91.70868382142109
77,105.25943132659971,"[0.07148671927087706, 0.6652971870867713]",[1.10399831 0.22668291],105.25943132659971,214.51886265319942,221.5617844889239
78,127.3966277532555,"[0.4288362623730296, 0.9610766203839409]",[0.26817903 0.04621335],127.3966277532555,258.793255506511,265.8361773422355
79,161.28329237323834,"[1.1114663345633653, 0.5552890819399358]",[0.15195987 0.04805742],161.28329237323834,326.5665847464767,333.60950658220116
80,79.89693720645064,"[0.7262290328561694, 0.013625963629820163]",[1.13104308 0.1961015 ],79.89693720645064,163.7938744129013,170.83679624862577
81,36.864924670328456,"[3.146217724880507, 0.04810683030834568]",[1.02765129 0.10806392],36.864924670328456,77.72984934065691,84.77277117638141
82,76.74810559977676,"[4.114586337860651, 0.8438348766843903]",[1.29350633 0.24684923],76.74810559977676,157.49621119955353,164.539133035278
83,82.31367799321242,"[4.212182309635796, 0.009061585822725083]",[0.41452772 0.05477633],82.31367799321242,168.62735598642485,175.67027782214933
84,91.20897781023291,"[2.444914477387439, 0.9609769631474421]",[0.6713444  0.12342372],91.20897781023291,186.41795562046582,193.4608774561903
85,142.58650911787524,"[0.6724064087664395, 0.5622825908888903]",[0.39061859 0.11285359],142.58650911787524,289.1730182357505,296.21594007147496
86,78.59350212942981,"[0.9275619826800542, 0.9324294057539292]",[0.87908847 0.14283912],78.59350212942981,161.18700425885962,168.2299260945841
87,131.44702223647474,"[0.279457666040221, 0.20129456047857383]",[0.52754249 0.06739344],131.44702223647474,266.8940444729495,273.93696630867396
88,91.03303808314874,"[2.1807057198618827, 0.42377640234579816]",[1.66808449 0.36530719],91.03303808314874,186.06607616629748,193.10899800202196
89,117.79925988604904,"[1.8990194055335956, 0.11057217258410706]",[1.59232565 0.40437407],117.79925988604904,239.5985197720981,246.64144160782257
90,118.2496449557192,"[0.3563266528368624, 0.25872622565142017]",[0.37983487 0.07436382],118.2496449557192,240.4992899114384,247.5422117471629
91,74.88082487751207,"[4.910066716413183, 0.5467684206649674]",[0.39427745 0.04881438],74.88082487751207,153.76164975502414,160.80457159074862
92,32.95402612530429,"[0.2580983268937669, 0.8034904761933634]",[0.77522563 0.05170205],32.95402612530429,69.90805225060858,76.95097408633308
93,86.1674964909373,"[4.7189318892578305, 0.2396336296649481]",[0.69732351 0.12217666],86.1674964909373,176.3349929818746,183.37791481759908
